,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,Winner
8026,2,3,4,5,6,4,3,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
8027,2,3,4,5,6,4,3,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,0
8028,2,3,4,5,6,4,3,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,0
8029,2,3,4,5,6,4,3,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,0
8030,2,3,4,5,6,4,3,2,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,0
8031,2,3,4,5,6,4,3,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,0
8032,2,3,4,5,6,4,3,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,0
8033,2,3,4,5,6,4,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,0
8034,2,3,4,5,6,4,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,1,0,0,0,0,0,-3,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,0,-4,-5,-6,-4,0,-2,0
8035,2,3,4,5,6,0,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,-3,1,0,0,0,0,0,-3,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,0,-4,-5,-6,-4,0,-2,0
8036,2,3,4,5,6,0,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,-5,4,0,-3,1,0,0,0,0,0,-3,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8037,2,0,4,5,6,0,0,2,1,1,0,0,0,1,1,1,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,-5,4,0,-3,1,0,0,0,0,0,-3,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8038,2,0,4,5,6,0,0,2,1,1,0,0,0,1,1,1,0,0,-3,0,0,3,0,0,0,0,0,1,0,0,0,0,-5,4,0,0,1,0,0,0,0,0,-3,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8039,2,0,4,5,6,0,0,2,1,1,0,0,0,1,1,1,0,0,-3,0,0,3,0,0,0,0,0,1,0,0,0,0,-5,0,0,0,1,0,0,0,0,0,4,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8040,2,0,4,5,6,0,0,2,1,1,0,0,0,1,1,1,0,0,-3,0,0,3,0,0,0,0,0,1,0,0,0,0,-5,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8041,2,0,4,5,6,0,0,2,1,0,0,0,0,1,1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,-5,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8042,2,0,4,5,6,0,0,2,1,0,0,0,0,1,1,1,0,0,-5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8043,2,0,0,5,6,0,0,2,1,0,0,4,0,1,1,1,0,0,-5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8044,2,0,0,5,6,0,0,2,1,0,0,4,0,1,1,1,0,0,0,-5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8045,2,0,0,5,6,0,0,2,1,0,0,4,0,1,1,1,0,0,0,-5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8046,2,0,0,5,6,0,0,2,1,0,0,4,0,1,1,1,0,0,0,-5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8047,2,0,0,0,6,0,0,2,1,0,0,4,0,1,1,1,0,0,0,-5,0,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8048,2,0,0,0,6,0,0,2,1,0,0,4,0,1,1,1,0,0,0,0,0,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8049,2,0,0,0,6,0,0,2,1,0,5,4,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,-2,0,-4,0,-6,-4,0,-2,0
8050,2,0,0,0,6,0,0,2,1,0,5,4,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-1,-1,0,0,0,0,-1,0,0,0,-4,-1,-1,-1,-2,0,-4,0,-6,0,0,-2,0
8051,0,0,2,0,6,0,0,2,1,0,5,4,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-1,-1,0,0,0,0,-1,0,0,0,-4,-1,-1,-1,-2,0,-4,0,-6,0,0,-2,0
8052,0,0,2,0,6,0,0,2,1,0,5,4,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-1,-1,0,0,0,0,-1,0,0,-4,-4,-1,-1,-1,-2,0,0,0,-6,0,0,-2,0
8053,0,0,2,0,6,0,0,2,1,0,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,-5,0,-1,-1,0,0,0,0,-1,0,0,-4,-4,-1,-1,-1,-2,0,0,0,-6,0,0,-2,0
8054,0,0,2,0,6,0,0,2,1,0,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4,0,-5,0,-1,-1,0,0,0,0,-1,0,0,-4,0,-1,-1,-1,-2,0,0,0,-6,0,0,-2,0
8055,0,0,2,0,6,0,0,2,1,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-5,0,-1,-1,0,0,0,0,-1,0,0,-4,0,-1,-1,-1,-2,0,0,0,-6,0,0,-2,0
8056,0,0,2,0,6,0,0,2,1,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-5,0,-1,-1,0,0,0,0,-1,0,0,-4,0,-1,-1,-1,-2,0,0,0,0,-2,-6,0,0
8057,0,0,2,0,6,0,0,2,1,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-5,0,-1,-1,0,0,0,0,-1,0,0,-4,0,-1,-1,-1,-2,0,0,0,0,-2,-6,0,0
8058,0,0,2,0,6,0,0,2,1,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-5,0,-1,-1,0,0,0,0,-1,0,0,-4,0,-1,-1,-1,0,0,0,0,-2,-2,-6,0,0
8059,0,0,2,0,6,0,0,2,1,0,0,0,0,1,1,1,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-1,-1,0,0,0,0,-1,0,0,-4,0,-1,-1,-1,0,0,0,0,-2,-2,-6,0,0
8060,0,0,2,0,6,0,0,2,1,0,0,0,0,1,1,1,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,-5,0,-1,0,0,0,0,0,-1,0,0,-4,0,-1,-1,-1,0,0,0,0,-2,-2,-6,0,0
8061,0,0,2,0,6,0,0,2,1,0,0,0,0,1,1,0,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,0,0,0,-5,0,-1,0,0,0,0,0,-1,0,0,-4,0,-1,-1,-1,0,0,0,0,-2,-2,-6,0,0
8062,0,0,2,0,6,0,0,2,1,0,0,0,0,1,1,0,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1,0,-4,0,0,-5,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,-2,-2,-6,0,0
8063,0,0,2,0,6,0,0,2,1,0,0,0,0,1,1,0,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-4,0,1,-5,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,-2,-2,-6,0,0
8064,0,0,2,0,6,0,0,2,1,0,0,0,0,1,1,0,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-4,0,1,-5,0,-1,0,0,0,0,0,-1,0,0,0,-2,-1,-1,-1,0,0,0,0,0,-2,-6,0,0
8065,0,0,2,0,6,0,0,2,1,0,0,0,0,1,1,0,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-4,0,0,-5,0,-1,0,0,0,0,1,-1,0,0,0,-2,-1,-1,-1,0,0,0,0,0,-2,-6,0,0
8066,0,0,2,0,6,0,0,2,1,0,0,0,0,1,1,0,0,5,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-4,-1,0,-5,0,-1,0,0,0,0,1,-1,0,0,0,-2,-1,0,-1,0,0,0,0,0,-2,-6,0,0
8067,0,0,2,0,6,0,0,2,1,0,0,0,0,0,1,0,0,5,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-4,-1,0,-5,0,-1,0,0,0,0,1,-1,0,0,0,-2,-1,0,-1,0,0,0,0,0,-2,-6,0,0
8068,0,0,2,0,6,0,0,2,1,0,0,0,0,0,1,0,0,5,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-4,-1,0,-5,0,-1,0,0,0,0,1,-1,0,0,0,-2,-1,0,-1,0,0,0,0,-2,0,-6,0,0
8069,0,0,2,0,0,0,0,2,1,0,0,0,0,6,1,0,0,5,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-4,-1,0,-5,0,-1,0,0,0,0,1,-1,0,0,0,-2,-1,0,-1,0,0,0,0,-2,0,-6,0,0
8070,0,0,2,0,0,0,0,2,1,0,0,0,0,6,1,0,0,5,0,0,-2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-4,-1,0,-5,0,-1,0,0,0,0,1,-1,0,0,0,0,-1,0,-1,0,0,0,0,-2,0,-6,0,0
8071,2,3,4,5,6,4,3,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,1
8072,2,3,4,5,6,4,3,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,1
8073,2,3,4,5,6,4,3,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,1
8074,2,3,4,5,6,4,3,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,1
8075,2,0,4,5,6,4,3,2,1,1,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-3,-4,-5,-6,-4,0,-2,1
8076,2,0,4,5,6,4,3,2,1,1,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-3,-4,-5,-6,0,0,-2,1
8077,2,0,4,5,6,4,0,2,1,1,0,0,1,1,1,1,0,0,3,0,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-3,-4,-5,-6,0,0,-2,1
8078,2,0,4,5,6,4,0,2,1,1,0,0,1,1,1,1,0,0,3,0,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-3,-4,-5,0,-2,-6,0,1
8079,2,0,4,0,6,4,0,2,1,1,0,0,1,1,1,1,0,0,3,5,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-3,-4,-5,0,-2,-6,0,1
8080,2,0,4,0,6,4,0,2,1,1,0,0,1,1,1,1,0,0,3,5,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,-3,-4,-5,0,-2,-6,0,1
8081,2,0,0,0,6,4,0,2,1,1,0,0,1,1,1,1,0,0,3,5,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,0,0,-1,-3,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,-3,-4,-5,0,-2,-6,0,1
8082,2,0,0,0,6,4,0,2,1,1,0,0,1,1,1,1,0,0,3,5,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,4,0,0,0,0,0,-1,-3,0,-1,-1,-1,-1,0,0,-1,-1,0,-2,-3,-4,-5,0,-2,-6,0,1
8083,2,0,0,0,6,4,0,2,1,1,0,0,1,1,1,1,0,0,3,5,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4,0,-1,-1,-1,-1,0,0,-1,-1,0,-2,-3,-4,-5,0,-2,-6,0,1
8084,2,0,0,0,6,4,0,2,1,1,0,0,1,1,1,1,0,0,3,5,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-5,0,-1,-1,-1,-1,0,0,-1,-1,0,-2,-3,-4,0,0,-2,-6,0,1
8085,0,0,6,2,0,4,0,2,1,1,0,0,1,1,1,1,0,0,3,5,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-5,0,-1,-1,-1,-1,0,0,-1,-1,0,-2,-3,-4,0,0,-2,-6,0,1
8086,0,0,6,2,0,4,0,2,1,1,0,0,1,1,1,1,0,0,3,5,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-5,0,-1,-1,-1,-1,0,0,-1,-1,0,-2,-3,-4,-2,0,0,-6,0,1
8087,0,6,0,2,0,4,0,2,1,1,0,0,1,1,1,1,0,0,3,5,0,3,0,0,0,-4,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-5,0,-1,-1,-1,-1,0,0,-1,-1,0,-2,-3,-4,-2,0,0,-6,0,1
8088,0,6,0,2,0,4,0,2,1,1,0,0,1,1,1,1,0,0,3,5,0,3,0,0,0,-4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,0,-1,-1,-1,-1,0,0,-1,-1,0,-2,-3,-4,-2,0,0,-6,0,1
8089,0,6,0,2,0,4,0,2,1,1,0,0,1,1,1,1,0,0,3,0,0,3,0,0,0,-4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,0,-1,-1,-1,-1,0,0,-1,-1,0,-2,-3,-4,-2,0,0,-6,0,1
8090,0,6,0,2,0,4,0,2,1,1,0,0,1,1,1,1,0,0,-4,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,0,-1,-1,-1,-1,0,0,-1,-1,0,-2,-3,-4,-2,0,0,-6,0,1
8091,0,6,0,2,0,4,0,2,1,1,0,0,1,1,1,1,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,0,-1,-1,-1,-1,0,0,-1,-1,0,-2,-3,-4,-2,0,0,-6,0,1
8092,0,6,0,2,0,4,0,2,1,1,0,0,1,1,1,1,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-5,0,-1,-1,-1,0,0,0,-1,-1,0,-2,-3,-4,-2,0,0,-6,0,1
8093,0,6,0,2,0,4,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-1,-5,0,-1,-1,-1,0,0,0,-1,-1,0,-2,-3,-4,-2,0,0,-6,0,1
8094,0,6,0,2,0,4,0,2,1,1,0,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,-3,0,-1,-5,0,-1,-1,-1,0,0,0,-1,-1,0,-2,0,-4,-2,0,0,-6,0,1
8095,0,6,0,2,0,4,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,-3,0,-1,-5,0,-1,-1,-1,0,0,0,-1,-1,0,-2,0,-4,-2,0,0,-6,0,1
8096,0,6,0,2,0,4,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,-3,0,-1,-5,0,-1,-1,-1,0,-4,0,-1,-1,0,-2,0,0,-2,0,0,-6,0,1
8097,0,6,0,2,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,4,0,3,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,-3,0,-1,-5,0,-1,-1,-1,0,-4,0,-1,-1,0,-2,0,0,-2,0,0,-6,0,1
8098,0,6,0,2,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,4,0,3,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,-3,0,-1,-5,0,-1,-1,-1,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8099,0,6,0,2,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,-3,0,-1,-5,0,-1,-1,-1,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8100,0,6,0,2,0,0,0,2,1,1,0,0,0,1,1,1,0,0,0,4,0,3,0,0,0,0,0,1,0,-5,0,0,0,0,5,0,1,0,0,0,0,0,-3,0,-1,0,0,-1,-1,-1,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8101,0,6,0,2,2,0,0,0,1,1,0,0,0,1,1,1,0,0,0,4,0,3,0,0,0,0,0,1,0,-5,0,0,0,0,5,0,1,0,0,0,0,0,-3,0,-1,0,0,-1,-1,-1,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8102,0,6,0,2,2,0,0,0,1,1,0,0,0,1,1,1,0,0,0,4,0,3,0,0,0,0,0,1,0,0,-5,0,0,0,5,0,1,0,0,0,0,0,-3,0,-1,0,0,-1,-1,-1,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8103,0,6,0,2,0,0,2,0,1,1,0,0,0,1,1,1,0,0,0,4,0,3,0,0,0,0,0,1,0,0,-5,0,0,0,5,0,1,0,0,0,0,0,-3,0,-1,0,0,-1,-1,-1,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8104,0,6,0,2,0,0,2,0,1,1,0,0,0,1,1,1,0,0,0,4,0,3,0,0,0,0,0,1,0,0,-5,0,0,0,5,0,1,0,0,0,0,-1,-3,0,-1,0,0,-1,-1,0,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8105,0,6,0,2,0,0,2,0,1,1,0,0,0,1,1,1,5,0,0,4,0,3,0,0,0,0,0,1,0,0,-5,0,0,0,0,0,1,0,0,0,0,-1,-3,0,-1,0,0,-1,-1,0,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8106,0,6,0,2,0,0,2,0,1,1,0,0,0,1,1,1,5,0,0,4,0,3,0,0,0,0,0,1,0,0,-5,0,-1,0,0,0,1,0,0,0,0,-1,-3,0,-1,0,0,-1,0,0,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8107,0,6,0,2,0,0,2,0,1,1,0,0,0,1,1,0,5,0,0,4,0,3,0,1,0,0,0,1,0,0,-5,0,-1,0,0,0,1,0,0,0,0,-1,-3,0,-1,0,0,-1,0,0,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8108,0,6,0,2,0,0,2,0,1,1,0,0,0,1,1,0,5,0,0,4,0,3,0,1,0,0,0,1,0,0,0,0,-1,0,0,0,1,0,0,-5,0,-1,-3,0,-1,0,0,-1,0,0,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8109,0,6,0,2,0,0,2,0,1,1,0,0,0,1,0,0,5,0,0,4,0,3,0,1,0,0,0,1,0,0,1,0,-1,0,0,0,1,0,0,-5,0,-1,-3,0,-1,0,0,-1,0,0,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8110,0,6,0,2,0,0,2,0,1,1,0,0,0,1,0,0,5,0,0,4,0,3,0,-5,0,0,0,1,0,0,1,0,-1,0,0,0,1,0,0,0,0,-1,-3,0,-1,0,0,-1,0,0,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8111,0,6,0,2,0,4,2,0,1,1,0,0,0,1,0,0,5,0,0,0,0,3,0,-5,0,0,0,1,0,0,1,0,-1,0,0,0,1,0,0,0,0,-1,-3,0,-1,0,0,-1,0,0,0,-4,0,-1,-1,0,0,0,-2,-2,0,0,-6,0,1
8112,2,3,4,5,6,4,3,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,1
8113,2,3,4,5,6,4,3,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,1
8114,2,3,4,5,6,4,0,2,1,1,1,1,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-3,-4,-5,-6,-4,-3,-2,1
8115,2,3,4,5,6,4,0,2,1,1,1,1,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,0,-4,-5,-6,-4,-3,-2,1
8116,2,0,4,5,6,4,0,2,1,1,1,1,0,1,1,1,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,0,-4,-5,-6,-4,-3,-2,1
8117,2,0,4,5,6,4,0,2,1,1,1,1,0,1,1,1,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,0,0,0,-1,0,-1,-1,0,-1,-1,-1,0,-1,-2,0,-4,-5,-6,-4,-3,-2,1
8118,2,0,4,5,6,4,0,2,1,1,1,0,0,1,1,1,0,0,3,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-3,0,0,0,-1,0,-1,-1,0,-1,-1,-1,0,-1,-2,0,-4,-5,-6,-4,-3,-2,1
8119,2,0,4,5,6,4,0,2,1,1,1,0,0,1,1,1,0,0,3,0,0,3,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,-1,0,-1,-1,0,-1,-1,-1,0,-1,-2,0,-4,-5,-6,-4,-3,-2,1
